offset,PDemand Feature,Day1,Day2,Hour Index,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,Courthouse y
1,-0.831952867,1,0,-1.227935701,1,0,0,0,0,0,0,0,1,0.80122417,0.23052963,1.4193430530000002,-0.163486338,-0.633626082,236.0
1,-0.810434097,0,1,-0.21669453600000002,1,0,0,0,0,0,0,1,0,-1.320694899,-0.9186230470000001,-1.191339063,-0.163486338,0.18571150399999997,241.0
1,-0.7981376570000001,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-1.320694899,-0.9186230470000001,-1.191339063,-0.163486338,-0.087401025,238.0
1,-0.297057732,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.695128216,0.0006990939999999999,1.726482125,-0.163486338,-0.633626082,403.0
1,-0.804285877,1,0,1.516861749,0,0,0,1,0,0,0,0,1,-1.320694899,-1.148453583,-0.833010145,-0.163486338,-0.087401025,234.0
1,-0.862693967,0,1,1.227935701,1,0,0,0,0,0,0,0,1,-0.524975248,-0.401504343,-0.525871073,-0.163486338,1.551274146,216.0
1,-0.825804647,1,0,-1.372398725,0,1,0,0,0,0,0,0,1,0.270744403,0.517817799,-0.525871073,-0.163486338,-0.633626082,227.0
1,-0.828878757,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-0.684119178,-1.033538315,0.395546145,-0.163486338,0.18571150399999997,225.0
1,0.59136005,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,0.164648449,-0.114216173,0.497925836,-0.163486338,0.18571150399999997,760.0
1,-0.8995832859999999,1,0,0.79454663,0,1,0,0,0,0,1,0,0,-0.949359062,0.517817799,-2.11275628,-0.163486338,-0.087401025,202.0
1,1.63348333,1,0,-0.072231512,0,0,1,0,0,0,0,1,0,0.32379237899999996,1.149851771,-1.2937187540000001,-0.163486338,-0.360513553,1063.0
1,-0.748951898,0,1,1.516861749,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.264767039,0.856254753,-0.163486338,-0.087401025,255.0
1,-0.795063547,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-0.47192727100000004,-0.80370778,0.44673599,-0.163486338,0.18571150399999997,238.0
1,-0.776618888,1,0,-0.939009654,0,0,1,0,0,1,0,0,0,0.907320123,0.575275433,0.856254753,-0.163486338,-1.452963667,244.0
1,0.428432221,1,0,-0.505620583,1,0,0,0,0,0,0,1,0,1.225607984,0.862563602,1.00982429,-0.163486338,-0.087401025,1053.0
1,-0.841175197,0,1,0.505620583,1,0,0,0,1,0,0,0,0,-0.578023225,-0.17167380699999998,-0.9865796809999999,-0.163486338,2.370611731,223.0
1,-0.791989437,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,0.32379237899999996,-0.17167380699999998,1.061014135,-0.163486338,1.0050490890000001,255.0
1,0.907993377,1,0,0.505620583,0,1,0,0,1,0,0,0,0,-1.5859347819999998,-1.837945189,-0.116352309,-0.163486338,1.551274146,788.0
1,-0.795063547,1,0,0.505620583,0,0,1,0,1,0,0,0,0,0.64208024,0.23052963,0.9586344440000001,0.08806664199999999,0.18571150399999997,238.0
1,-0.303205952,1,0,-0.79454663,1,0,0,0,0,1,0,0,0,-0.418879295,-0.9186230470000001,0.856254753,-0.163486338,-1.452963667,395.0
1,0.695879789,0,1,-0.072231512,0,0,1,0,0,0,0,1,0,0.589032263,-0.114216173,1.726482125,0.339619623,0.18571150399999997,747.0
1,-0.850397527,0,1,-1.516861749,0,0,0,1,0,0,0,0,1,-0.949359062,-0.9760806809999999,-0.372301536,-0.163486338,0.45882403200000005,213.0
1,0.456099211,0,1,1.372398725,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.9760806809999999,-0.116352309,-0.163486338,-0.633626082,607.0
1,-0.739729568,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,0.9603681000000001,0.805105968,0.44673599,-0.163486338,-0.633626082,244.0
1,-0.8165823170000001,0,1,-0.939009654,0,0,0,1,0,1,0,0,0,-2.222510503,-2.412521528,-0.47468122700000004,-0.163486338,1.0050490890000001,296.0
1,2.165304355,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.11951203,1.8968010119999998,-0.9865796809999999,-0.163486338,-1.452963667,1198.0
1,0.247059733,0,1,-0.650083607,0,1,0,0,0,1,0,0,0,0.270744403,-0.401504343,1.572912589,0.08806664199999999,0.73193656,548.0
1,-0.582949959,0,1,-0.939009654,0,0,1,0,0,1,0,0,0,0.854272147,0.173071996,1.726482125,-0.163486338,-0.633626082,333.0
1,-0.53683831,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,-0.896311085,-0.51641961,-1.037769527,-0.163486338,0.45882403200000005,419.0
1,-0.767396558,1,0,-0.939009654,0,1,0,0,0,1,0,0,0,-1.745078712,-1.493199386,-1.037769527,-0.163486338,0.45882403200000005,319.0
1,-0.8165823170000001,1,0,-0.650083607,0,1,0,0,0,1,0,0,0,-0.418879295,-1.148453583,1.572912589,-0.163486338,1.278161617,229.0
1,-0.7827671070000001,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-0.25973536399999997,-0.458961977,0.190786763,-0.163486338,-0.087401025,239.0
1,0.763510208,1,0,0.505620583,1,0,0,0,1,0,0,0,0,0.695128216,0.805105968,-0.167542155,-0.163486338,0.18571150399999997,752.0
1,0.705102118,1,0,0.939009654,0,1,0,0,0,0,1,0,0,-0.206687388,-0.458961977,0.344356299,-0.163486338,0.18571150399999997,587.0
1,-0.773544778,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,1.384751914,1.379682307,0.24197660899999998,-0.163486338,-0.633626082,243.0
1,1.9070791169999999,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,1.27865596,1.149851771,0.44673599,-0.163486338,-1.452963667,1201.0
1,0.391542901,1,0,1.083472678,1,0,0,0,0,0,1,0,0,-0.312783341,-0.17167380699999998,-0.47468122700000004,-0.163486338,-0.633626082,527.0
1,-0.887286846,0,1,0.939009654,0,0,1,0,0,0,1,0,0,1.225607984,1.092394138,0.497925836,-0.163486338,-0.633626082,206.0
1,0.43458044100000004,1,0,0.650083607,0,0,1,0,1,0,0,0,0,0.9603681000000001,1.207309405,-0.32111169100000003,-0.163486338,0.73193656,636.0
1,-0.865768077,0,1,1.516861749,0,0,0,1,0,0,0,0,1,-0.524975248,-0.80370778,0.29316645399999997,-0.163486338,-0.633626082,211.0
1,1.7380030690000001,0,1,1.227935701,0,0,1,0,0,0,0,0,1,1.384751914,0.7476483340000001,1.777671971,0.339619623,-0.087401025,515.0
1,-0.788915327,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.589032263,0.6901907009999999,-0.167542155,-0.163486338,-0.633626082,239.0
1,1.916301447,1,0,0.939009654,0,0,1,0,0,0,1,0,0,0.80122417,1.8393433780000001,-1.3960984440000002,-0.163486338,0.18571150399999997,1034.0
1,0.5452484000000001,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,0.005504519,0.575275433,-1.037769527,-0.163486338,-0.633626082,1023.0
1,0.8772522770000001,1,0,1.516861749,0,0,1,0,0,0,0,0,1,0.9603681000000001,0.7476483340000001,0.549115681,-0.163486338,-1.452963667,304.0
1,0.320838372,1,0,0.21669453600000002,1,0,0,0,1,0,0,0,0,-0.578023225,0.34544489700000003,-1.600857826,-0.163486338,-1.452963667,610.0
1,2.211416004,1,0,0.939009654,0,0,1,0,0,0,1,0,0,1.649991797,1.092394138,1.624102434,7.634656045,-1.452963667,1146.0
1,-0.761248338,1,0,0.505620583,0,1,0,0,1,0,0,0,0,-2.222510503,-1.780487555,-1.44728829,-0.163486338,1.278161617,244.0
1,2.180674905,1,0,0.650083607,0,0,1,0,1,0,0,0,0,1.225607984,1.264767039,0.13959691800000001,-0.163486338,0.18571150399999997,1197.0
1,-0.813508207,0,1,-0.36115755899999996,1,0,0,0,0,0,0,1,0,0.005504519,-0.51641961,1.061014135,0.08806664199999999,0.45882403200000005,239.0
1,-0.752026008,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.80122417,0.632733067,0.395546145,-0.163486338,-1.452963667,234.0
1,-0.8534716370000001,0,1,1.083472678,1,0,0,0,0,0,1,0,0,0.164648449,0.28798726399999997,-0.32111169100000003,-0.163486338,-0.087401025,220.0
1,-0.770470668,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-0.790215132,-1.493199386,1.368153207,0.08806664199999999,-1.452963667,245.0
1,1.882486237,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,1.3317039370000001,1.666970476,-0.372301536,-0.163486338,0.18571150399999997,1202.0
1,0.154836434,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,0.854272147,0.115614362,1.931241507,-0.163486338,-1.452963667,669.0
1,-0.8350269770000001,1,0,-1.227935701,0,1,0,0,0,0,0,0,1,0.535984286,-0.17167380699999998,1.777671971,-0.163486338,0.73193656,226.0
1,1.725706629,1,0,1.227935701,0,0,1,0,0,0,0,0,1,1.27865596,0.920021236,0.9586344440000001,-0.163486338,-1.452963667,1026.0
1,1.461333171,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.384751914,0.805105968,1.624102434,-0.163486338,-1.452963667,976.0
1,-0.847323417,0,1,1.227935701,1,0,0,0,0,0,0,0,1,0.64208024,0.058156728,1.4193430530000002,-0.163486338,-0.633626082,221.0
1,-0.791989437,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,0.7481761929999999,0.23052963,1.265773517,-0.163486338,-0.633626082,246.0
1,-0.12490757400000001,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.058552495999999996,0.460360165,-0.7818203,-0.163486338,-0.633626082,469.0
1,-0.103388804,1,0,0.79454663,0,1,0,0,0,0,1,0,0,-0.10059143400000001,0.34544489700000003,-0.88419999,-0.163486338,-0.633626082,463.0
1,2.0454140659999998,1,0,0.939009654,0,0,1,0,0,0,1,0,0,1.3317039370000001,0.862563602,1.265773517,-0.163486338,-1.452963667,1094.0
1,1.753373619,0,1,0.650083607,0,1,0,0,1,0,0,0,0,0.058552495999999996,1.207309405,-1.652047671,-0.163486338,0.18571150399999997,1066.0
1,-0.8350269770000001,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.376840356,0.632733067,-0.47468122700000004,-0.163486338,-1.452963667,223.0
1,-0.54606064,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.225607984,1.034936504,0.600305526,-0.163486338,-0.087401025,324.0
1,-0.847323417,0,1,-0.36115755899999996,1,0,0,0,0,0,0,1,0,-0.8432631079999999,-0.80370778,-0.47468122700000004,-0.163486338,-0.633626082,223.0
1,-0.755100118,0,1,1.372398725,0,0,0,1,0,0,0,0,1,-1.745078712,-0.688792512,-1.9591867440000001,-0.163486338,1.0050490890000001,238.0
1,1.980857756,1,0,0.650083607,0,0,1,0,1,0,0,0,0,0.9603681000000001,1.322224673,-0.525871073,-0.163486338,0.73193656,1151.0
1,2.002376526,1,0,0.79454663,0,0,1,0,0,0,1,0,0,0.9603681000000001,1.781885744,-1.140149217,-0.163486338,0.18571150399999997,1134.0
1,-0.7458777879999999,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.376840356,0.460360165,-0.167542155,-0.163486338,0.45882403200000005,529.0
1,0.45302510100000004,0,1,1.227935701,0,0,0,1,0,0,0,0,1,-0.47192727100000004,-1.205911217,1.572912589,3.8613613439999996,3.189949317,603.0
1,-0.8719162970000001,0,1,-1.083472678,1,0,0,0,0,1,0,0,0,0.695128216,0.058156728,1.572912589,-0.163486338,-0.087401025,212.0
1,0.041094365,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-1.5859347819999998,-1.6655722880000001,-0.47468122700000004,-0.163486338,1.551274146,261.0
1,0.8219182970000001,1,0,0.939009654,0,0,0,1,0,0,1,0,0,-0.578023225,-0.573877244,-0.32111169100000003,-0.163486338,-1.452963667,741.0
1,-0.8196564270000001,0,1,-0.072231512,1,0,0,0,0,0,0,1,0,-0.10059143400000001,-0.573877244,0.9074445990000001,0.08806664199999999,2.370611731,225.0
1,-0.785841217,0,1,-1.083472678,0,0,1,0,0,1,0,0,0,0.7481761929999999,0.115614362,1.572912589,-0.163486338,0.45882403200000005,331.0
1,-0.841175197,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.270744403,-0.05675854,0.6514953720000001,0.08806664199999999,-0.087401025,223.0
1,-0.776618888,1,0,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-0.631071201,-0.861165414,0.13959691800000001,-0.163486338,0.18571150399999997,247.0
1,0.775806648,0,1,-0.072231512,0,1,0,0,0,0,0,1,0,-0.047543458,-0.80370778,1.777671971,-0.163486338,-0.087401025,755.0
1,-0.862693967,1,0,1.516861749,0,0,1,0,0,0,0,0,1,-0.153639411,0.0006990939999999999,-0.47468122700000004,-0.163486338,0.73193656,213.0
1,-0.828878757,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.111600473,0.575275433,-0.88419999,-0.163486338,-0.633626082,233.0
1,0.431506331,0,1,1.227935701,0,1,0,0,0,0,0,0,1,-1.745078712,-1.493199386,-1.037769527,-0.163486338,0.73193656,600.0
1,1.9009308969999998,1,0,0.939009654,0,0,1,0,0,0,1,0,0,1.596943821,1.8393433780000001,-0.167542155,-0.163486338,0.18571150399999997,1009.0
1,-0.878064517,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,0.058552495999999996,-0.344046709,0.753875063,-0.163486338,0.18571150399999997,211.0
1,1.415221522,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,0.9603681000000001,1.092394138,-0.116352309,-0.163486338,-1.452963667,1124.0
1,-0.724359018,0,1,1.083472678,0,0,1,0,0,0,1,0,0,1.5438958440000001,1.4371399409999999,0.497925836,-0.163486338,-0.087401025,261.0
1,2.2237124440000002,1,0,0.36115755899999996,0,0,1,0,1,0,0,0,0,1.4908478669999998,1.322224673,0.600305526,-0.163486338,1.0050490890000001,1194.0
1,1.418295632,1,0,1.083472678,1,0,0,0,0,0,1,0,0,1.27865596,0.6901907009999999,1.572912589,-0.163486338,-1.452963667,348.0
1,2.266749984,1,0,0.36115755899999996,0,0,1,0,1,0,0,0,0,1.172560007,2.0117162790000003,-1.088959372,-0.163486338,-0.087401025,1223.0
1,0.797325418,0,1,0.36115755899999996,0,1,0,0,1,0,0,0,0,-0.047543458,-0.80370778,1.777671971,0.339619623,0.18571150399999997,758.0
1,-0.779692997,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,0.058552495999999996,-0.286589075,0.6514953720000001,-0.163486338,0.18571150399999997,240.0
1,0.923363926,0,1,0.21669453600000002,0,0,0,1,1,0,0,0,0,-1.214598945,-1.320826485,-0.32111169100000003,-0.163486338,-0.633626082,804.0
1,-0.8719162970000001,0,1,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-0.737167155,-1.033538315,0.24197660899999998,-0.163486338,0.18571150399999997,212.0
1,-0.8749904070000001,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,-2.8590862230000003,-2.125233359,-1.9591867440000001,-0.163486338,1.551274146,216.0
1,-0.825804647,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.111600473,0.34544489700000003,-0.525871073,-0.163486338,-0.633626082,227.0
1,1.233849033,0,1,-0.505620583,0,0,1,0,0,0,0,1,0,1.649991797,1.379682307,0.856254753,-0.163486338,-0.633626082,1117.0
1,-0.51839365,1,0,1.516861749,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.552055208,0.13959691800000001,-0.163486338,-0.633626082,322.0
1,-0.841175197,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,0.270744403,-0.401504343,1.572912589,0.842725583,-1.452963667,226.0
1,-0.755100118,1,0,1.372398725,0,1,0,0,0,0,0,0,1,-2.169462526,-1.7230299219999998,-1.44728829,-0.163486338,0.73193656,249.0
1,-0.758174228,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.9603681000000001,0.920021236,0.190786763,-0.163486338,-0.633626082,250.0
1,0.809621857,1,0,0.505620583,0,0,0,1,1,0,0,0,0,0.80122417,0.34544489700000003,1.11220398,-0.163486338,-0.087401025,759.0
1,-0.09109236400000001,1,0,0.072231512,0,1,0,0,1,0,0,0,0,0.7481761929999999,0.862563602,-0.167542155,-0.163486338,0.73193656,468.0
1,0.004205045,1,0,-0.36115755899999996,1,0,0,0,0,0,0,1,0,0.907320123,0.575275433,0.856254753,-0.163486338,0.18571150399999997,1116.0
1,0.065687245,1,0,1.227935701,0,1,0,0,0,0,0,0,1,-0.10059143400000001,0.173071996,-0.6282507629999999,-0.163486338,-0.087401025,262.0
1,0.751213768,0,1,-0.072231512,0,1,0,0,0,0,0,1,0,-0.737167155,-0.286589075,-1.088959372,-0.163486338,0.73193656,753.0
1,-0.46613378,0,1,1.661324773,0,0,1,0,0,0,0,0,1,0.907320123,1.092394138,-0.218732,-0.163486338,-0.087401025,251.0
1,-0.54913475,1,0,-0.939009654,0,1,0,0,0,1,0,0,0,-0.312783341,-0.51641961,0.190786763,-0.163486338,-0.633626082,315.0
1,-0.7981376570000001,0,1,-1.372398725,0,0,0,1,0,0,0,0,1,-1.108502992,-0.9186230470000001,-0.7818203,-0.163486338,1.0050490890000001,237.0
1,1.405999192,1,0,-0.36115755899999996,1,0,0,0,0,0,0,1,0,0.164648449,0.517817799,-0.679440609,-0.163486338,-0.633626082,979.0
1,-0.7274331279999999,0,1,1.516861749,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.379682307,0.600305526,-0.163486338,-0.087401025,259.0
1,0.271652613,0,1,-0.650083607,0,1,0,0,0,1,0,0,0,-2.010318596,-2.125233359,-0.525871073,-0.163486338,-0.087401025,618.0
1,-0.352391712,1,0,-0.505620583,1,0,0,0,0,0,0,1,0,-0.206687388,-0.22913144100000002,-0.167542155,-0.163486338,-0.087401025,495.0
1,-0.8165823170000001,1,0,0.505620583,1,0,0,0,1,0,0,0,0,-0.47192727100000004,0.23052963,-1.344908599,-0.163486338,-0.087401025,232.0
1,-0.791989437,1,0,-1.372398725,0,0,0,1,0,0,0,0,1,-0.312783341,-0.51641961,0.190786763,-0.163486338,-1.452963667,230.0
1,-0.822730537,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,0.64208024,1.207309405,-0.88419999,-0.163486338,-1.452963667,225.0
1,-0.8196564270000001,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-0.949359062,-0.861165414,-0.5770609179999999,-0.163486338,-0.633626082,230.0
1,-0.669025039,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.4371399409999999,0.344356299,-0.163486338,-0.633626082,259.0
1,-0.8381010870000001,0,1,1.083472678,0,0,0,1,0,0,1,0,0,-1.161550969,-0.861165414,-0.9865796809999999,-0.163486338,-0.633626082,220.0
1,-0.49380077,1,0,-0.939009654,0,0,1,0,0,1,0,0,0,1.11951203,1.092394138,0.24197660899999998,-0.163486338,-0.087401025,335.0
1,-0.881138627,0,1,-1.083472678,0,0,0,1,0,1,0,0,0,-0.10059143400000001,-0.51641961,0.753875063,-0.163486338,0.18571150399999997,213.0
1,-0.828878757,0,1,-0.79454663,0,0,0,1,0,1,0,0,0,-0.896311085,-0.861165414,-0.47468122700000004,-0.163486338,0.73193656,228.0
1,0.7481396579999999,1,0,0.21669453600000002,0,1,0,0,1,0,0,0,0,0.64208024,0.0006990939999999999,1.572912589,0.591172603,0.18571150399999997,746.0
1,0.299319602,0,1,1.372398725,0,1,0,0,0,0,0,0,1,-0.949359062,-0.114216173,-1.600857826,-0.163486338,1.0050490890000001,557.0
1,0.9172157059999999,1,0,0.21669453600000002,1,0,0,0,1,0,0,0,0,-0.206687388,-0.80370778,1.214583671,0.339619623,0.18571150399999997,808.0
1,-0.8565457470000001,1,0,-0.505620583,0,1,0,0,0,0,0,1,0,-0.25973536399999997,-0.22913144100000002,-0.269921846,-0.163486338,0.18571150399999997,222.0
1,-0.776618888,0,1,-0.072231512,0,0,1,0,0,0,0,1,0,0.80122417,0.862563602,-0.065162464,-0.163486338,0.45882403200000005,246.0
1,-0.795063547,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-1.373742875,-1.378284118,-0.525871073,-0.163486338,0.18571150399999997,239.0
1,-0.902657396,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.949359062,0.402902531,-2.0103765890000003,-0.163486338,0.45882403200000005,204.0
1,1.9654872069999998,1,0,0.939009654,0,0,1,0,0,0,1,0,0,0.32379237899999996,0.920021236,-0.9865796809999999,-0.163486338,0.18571150399999997,1050.0
1,-0.8165823170000001,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-1.055455015,-1.148453583,-0.269921846,-0.163486338,0.18571150399999997,233.0
1,1.332220553,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,0.7481761929999999,0.920021236,-0.269921846,-0.163486338,-1.452963667,919.0
1,-0.828878757,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,0.854272147,0.632733067,0.549115681,-0.163486338,-1.452963667,223.0
1,-0.55835708,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.376840356,0.460360165,-0.167542155,-0.163486338,-0.087401025,489.0
1,-0.9118797259999999,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,-1.214598945,-0.688792512,-1.2937187540000001,-0.163486338,-0.633626082,202.0
1,-0.53683831,1,0,-0.650083607,0,1,0,0,0,1,0,0,0,-0.578023225,-0.458961977,-0.525871073,-0.163486338,-0.633626082,552.0
1,-0.50609721,0,1,-0.79454663,0,1,0,0,0,1,0,0,0,-0.047543458,-0.80370778,1.777671971,0.842725583,0.45882403200000005,335.0
1,-0.813508207,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-1.055455015,-1.205911217,-0.167542155,-0.163486338,-0.087401025,233.0
1,-0.755100118,1,0,1.516861749,1,0,0,0,0,0,0,0,1,-0.631071201,-0.80370778,0.037217227,-0.163486338,0.18571150399999997,242.0
1,-0.724359018,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,1.066464053,1.322224673,-0.32111169100000003,-0.163486338,0.45882403200000005,248.0
1,-0.263242522,1,0,1.372398725,0,0,0,1,0,0,0,0,1,0.42988833299999996,0.575275433,-0.269921846,-0.163486338,0.45882403200000005,261.0
1,-0.619839279,0,1,-1.372398725,0,1,0,0,0,0,0,0,1,-0.36583131799999996,-0.631334878,0.29316645399999997,-0.163486338,0.45882403200000005,297.0
1,0.769658428,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.25973536399999997,-0.344046709,-0.065162464,-0.163486338,1.551274146,746.0
1,-0.632135719,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,0.48293631,0.517817799,-0.065162464,-0.163486338,-1.452963667,305.0
1,0.7020280090000001,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,0.270744403,-0.458961977,1.777671971,0.339619623,0.73193656,743.0
1,-0.813508207,0,1,0.505620583,1,0,0,0,1,0,0,0,0,0.695128216,0.23052963,1.11220398,-0.163486338,0.45882403200000005,236.0
1,-0.8196564270000001,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.695128216,0.0006990939999999999,1.726482125,0.08806664199999999,-1.452963667,227.0
1,0.53602607,1,0,1.083472678,0,0,1,0,0,0,1,0,0,-0.25973536399999997,0.23052963,-0.9865796809999999,-0.163486338,0.18571150399999997,637.0
1,0.173281094,1,0,-0.650083607,0,1,0,0,0,1,0,0,0,-1.108502992,-1.090995949,-0.525871073,-0.163486338,-0.633626082,612.0
1,-0.831952867,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-0.153639411,-0.688792512,1.061014135,-0.163486338,-0.087401025,227.0
1,0.57906361,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-1.5859347819999998,-1.55065702,-0.679440609,-0.163486338,1.278161617,647.0
1,-0.761248338,0,1,0.36115755899999996,0,0,1,0,1,0,0,0,0,0.64208024,0.97747887,-0.525871073,-0.163486338,0.73193656,248.0
1,-0.859619857,1,0,1.083472678,0,1,0,0,0,0,1,0,0,-0.206687388,-0.401504343,0.190786763,-0.163486338,0.18571150399999997,220.0
1,-0.34624349200000004,1,0,-0.505620583,1,0,0,0,0,0,0,1,0,-0.737167155,-0.9186230470000001,-0.013972618999999999,-0.163486338,0.18571150399999997,593.0
1,-0.7274331279999999,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,0.376840356,0.632733067,-0.47468122700000004,-0.163486338,-1.452963667,249.0
1,0.351579472,0,1,1.372398725,0,1,0,0,0,0,0,0,1,-1.108502992,-0.9760806809999999,-0.679440609,-0.163486338,0.18571150399999997,501.0
1,0.8034736379999999,1,0,-0.072231512,0,0,1,0,0,0,0,1,0,0.21769642600000003,0.28798726399999997,-0.218732,-0.163486338,0.45882403200000005,770.0
1,0.8557335070000001,0,1,0.21669453600000002,0,0,0,1,1,0,0,0,0,-1.055455015,-0.458961977,-1.344908599,-0.163486338,0.18571150399999997,770.0
1,-0.8749904070000001,1,0,1.227935701,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.688792512,1.777671971,2.100490483,0.45882403200000005,214.0
1,-0.770470668,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,-0.206687388,-0.17167380699999998,-0.269921846,-0.163486338,0.45882403200000005,246.0
1,-0.761248338,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.270744403,0.632733067,-0.679440609,-0.163486338,-1.452963667,251.0
1,-0.8995832859999999,1,0,1.661324773,0,1,0,0,0,0,0,0,1,-1.161550969,-0.344046709,-1.600857826,-0.163486338,-0.633626082,202.0
1,-0.5890981789999999,0,1,-0.79454663,0,0,0,1,0,1,0,0,0,-0.25973536399999997,-1.033538315,1.726482125,-0.163486338,1.278161617,303.0
1,-0.742803678,0,1,-1.516861749,0,0,0,1,0,0,0,0,1,-1.798126689,-2.010318091,-0.269921846,-0.163486338,0.18571150399999997,255.0
1,0.781954868,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,-1.108502992,-0.861165414,-0.88419999,-0.163486338,0.73193656,765.0
1,-0.303205952,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.111600473,0.23052963,-0.32111169100000003,-0.163486338,-1.452963667,506.0
1,-0.715136688,1,0,1.661324773,0,0,1,0,0,0,0,0,1,0.42988833299999996,0.805105968,-0.679440609,-0.163486338,-0.087401025,236.0
1,-0.748951898,0,1,-1.516861749,0,0,1,0,0,0,0,0,1,0.64208024,0.0006990939999999999,1.572912589,-0.163486338,1.551274146,251.0
1,-0.712062578,0,1,0.36115755899999996,0,0,1,0,1,0,0,0,0,1.809135727,1.666970476,0.6514953720000001,-0.163486338,0.18571150399999997,267.0
1,-0.807359987,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-0.790215132,-1.148453583,0.395546145,-0.163486338,0.45882403200000005,266.0
1,2.066932836,1,0,0.939009654,0,0,1,0,0,0,1,0,0,1.3317039370000001,1.4371399409999999,0.037217227,-0.163486338,-0.633626082,1069.0
1,-0.767396558,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-0.896311085,-1.148453583,0.13959691800000001,2.3520434630000002,1.278161617,320.0
1,-0.878064517,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,-1.320694899,-1.205911217,-0.730630454,-0.163486338,1.551274146,211.0
1,0.55447073,1,0,-0.072231512,1,0,0,0,0,0,0,1,0,-0.896311085,-0.51641961,-1.037769527,-0.163486338,1.278161617,760.0
1,-0.8749904070000001,0,1,1.516861749,0,0,0,1,0,0,0,0,1,-1.214598945,-0.9760806809999999,-0.88419999,-0.163486338,2.64372426,213.0
1,-0.862693967,1,0,-1.372398725,0,0,0,1,0,0,0,0,1,-1.320694899,-1.090995949,-0.9353898359999999,-0.163486338,1.278161617,213.0
